4.483663357285209983e-02,1.180864095953778337e-01,7.460278280584352328e-02,6.165551350264202035e-02,2.185837310076243697e-02,1.339522425173239779e-02
6.897363465160075147e-02,8.756833598449527412e-02,3.346863401166511043e-02,2.831943758799115168e-02,1.724626551843928823e-02,6.754977785091327569e-02
2.381543341926754820e-01,3.646421845574387977e-01,2.800129815515696730e-01,1.391402921763297031e-02,2.335765088768215411e-02,9.279295339440148116e-02
1.464972665606201763e-01,1.755389172288958355e-01,3.120851845757226517e-01,4.914477172581500214e-02,4.360247197996087315e-02,6.568939352385132213e-02
1.364137092498125814e-01,9.631031393414148101e-02,8.470462399210136606e-02,2.655504360704294756e-02,2.824630208619018784e-02,8.345446400819117594e-02
1.285699266816594522e-01,5.118799480737937224e-02,6.264284277695500447e-02,5.141197228164481881e-02,8.737406980783646304e-02,1.569716417091766847e-01
2.517323971989102738e-01,1.358377671731300085e-01,1.329397729142668960e-01,4.373503007697511491e-02,3.273727899365549282e-02,3.917320315214013055e-02
2.697557274239847924e-02,1.056442323514892173e-01,5.448594884171648750e-02,1.777192693763370024e-02,8.270482511473131737e-02,6.696240835207430131e-02
